KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
362257353,0,,,29,15,14,5,2,3,24,13,11,19,11,8,23,12,11,23,12,11,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,16,16,10,1,4,0,1,0,0,6,4,2,1,4,1,1,0
362257354,0,,,96,91,5,0,0,0,96,91,5,96,91,5,96,91,5,96,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362257381,0,,,101,46,55,24,9,15,77,37,40,54,27,27,76,36,40,76,36,40,23,10,13,5,1,4,4,1,3,1,0,1,0,0,0,39,39,11,8,8,10,2,0,0,28,24,4,8,16,1,4,3
362257382,0,,,28,16,12,1,0,1,27,16,11,19,13,6,27,16,11,27,16,11,8,3,5,6,3,3,0,0,0,0,0,0,2,1,1,18,18,11,4,3,0,0,0,0,7,6,1,0,5,1,1,2
362257451,0,,,117,59,58,20,13,7,97,46,51,70,34,36,96,46,50,96,46,50,27,12,15,14,4,10,5,0,5,0,0,0,0,0,0,58,58,25,18,10,1,2,2,0,32,25,7,3,22,0,7,4
362257452,1,,362257454,348,182,166,85,41,44,273,149,124,214,118,96,271,148,123,269,148,121,59,31,28,23,10,13,11,3,8,0,0,0,0,0,0,162,162,86,34,19,15,10,5,1,80,72,8,26,43,12,18,9
362257454,2,362257452,,10,8,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
362257562,1,,362257564,16,9,7,3,1,2,46,28,18,15,10,5,44,27,17,44,27,17,31,18,13,22,11,11,9,2,7,1,1,0,0,0,0,6,6,2,1,2,2,0,0,0,4,3,1,2,1,1,0,1
362257564,2,362257562,,33,20,13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
362257584,1,,362257593,12,6,6,3,1,2,15,10,5,12,8,4,15,10,5,15,10,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,1,1,0,0,1,0,3,2,1,2,2,0,1,0
362257593,2,362257584,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
362257691,2,362257692,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
362257692,1,,362257691,72,43,29,8,3,5,69,44,25,55,37,18,67,43,24,67,43,24,14,7,7,2,1,1,0,0,0,0,0,0,5,5,0,41,41,30,8,4,1,3,0,0,16,14,2,3,11,6,5,2
